targets,predictions
<sos>어. 달은 사 끝항? 공할 안 수어.,어.  개사는 눈?  그짜  안안 수어.
<sos>쉴잡이 갔는데,듯놓  직는데
<sos>응. 그거 이쪽 껌괴대.,집..  그거  이찮   그공데.
<sos>디 심는 거 때키 그렇겠랑,과 디는  것근면  그럼 육너.
<sos>표정이 켜켜하다는 표정이랑.,똑않이  꼬꼬하다는 든않이랑.
<sos>그냥 전와든 경와든?,그냥   전문던  짜 줄금?
<sos>사람이 저 쌍 가험이었어.,사약이   배중  가추이무어..
<sos>어처 어처에 생텐는데?,어갈   갈  생웃는는데?
<sos>아까 세어양 걸 그속랑.,아해  와먹 잘  그빠랑?
<sos>그렇했나. 나는.,그그주주했나..  나는
<sos>아 들데 나는 안문?,아  들데  나는 안세.
<sos>난터 아꿨어.,봤차   아끓어.
<sos>진짜.,를말.
<sos>그 내 두 내가 아는 애는 고 일 가르단나 얘학생 가르단나 하는데 먹덟 좋에 청드 이자 원 심는대. 그인면 먹덟 좋 해서 국 시간에 청드 이자 원이면 청드 이자 원 나누기 결하면 사자 원 시항이 이자 원.,그  보   운  보가  아는 에는  거  일  가맞못나  얘스 생각맞 지나하는데  여탕  번에  개냐냐냐  이만  음  만는데.  그잖면  여탕  번을  서 예 시애는  개냐  만  음니면  개냐일만 음나는 이  싸아한 자하  시눈이 만  음.
<sos>들데 말부 내가 자약에 세어봤을 때 울로 운 솔싫고 싶었으면 아니 그냥 두했야. 이렇게 의기수을 휴데 의는 울로 그런 게 없이 아 그때 그 누나야. 이렇게 의기하면서 말하더라고?,들보  짜부   보보가  만람에   와어걔을  때  케케로로  알  색못고  화무되면   아니  그냥냥  운했야야. 이이이주주게  저기 수수을  셔데 저는  케로 그런  게   렇렇이  아  그때  그그 된나  이이주주게  저저기하하하면면서서  짜로  하더라고.
<sos>음 그런 데 보면 셨 재실가 엽하고 스역리 엽하고 뭐 요리가 보면 그런데 방단한데 박리 혼필음 박리 혼T음,원  그런데  내면  란  친리가방  나했  학확  냄나고 뭐  마마리가  내면  그런데   유못한년   박리 길렸원    박리 길데 되해..
<sos>못도 빠줄제에서 부 때는 그 대나무 갤퍽대라 해서 걱 거 있거든우. 집 벌에서 줄는 거 그런 걸로 수었는데 치다갤시 타 때는 읽집 아못란근한테.,것도  받 매를서 살 부부  때는  그  년나은즉랬다라에서   T 거 있거금우.  왔에서  매는 거  그런  잘로수무는데  치로스봐 부  때는   A영   아날커근한년.
<sos>해서 그 남할 안 번아현다고.,까서 달든  안  좋아플다고 .
<sos>뭐라고. 음 약간 힘사 스릴인 싫리,뭐라  아  람애   통사 을 뒤잖  힘리.
<sos>면서 모든 게 이제 우새는 고븐집도 두했근이네 같이 가고.,그래래서   모단 게  이이제  우우새는  고기영도   운했근이네  같이  가고.
<sos>제주도는 한 시간이면 가지 히나? 동워기로? 할형이 사드 년이니까.,제없 대는   한  시애이면  가이  장장나?  동따근로  든볼  사냐  트리니해?
<sos>그게 러 난터 노진 히아. 너는 그런 업법이 핑맞장 잠 떻막 거지?,그게  막  봤차 누게나아.  대는   그런   상혀이  들데   접얼었  거지.
<sos>그단 난마가 고생이 많지. 응 아랬도 고생이 많아.,엔만  하고고 생 많지  아  나도  생기기 많아.
<sos>아 그 태에 그 일민실너질에 대한 그런 게 나예?,아   그  줬에   그  일군이대  독에너한한한 그런런 게 나아?
<sos>차아. 그 노림 킹나 준있는데.,에야야   그누쓸  넌  나아신데.
<sos>들데 그 사이 사이 눈듬이 곧먹 있어 사람근이 번아하는 거야.,들들데   그  사이상기  고판 이무누 있서   사약데   좋아아하하는  거야.
<sos>그자끊 많이 디을 편겠지. 디 브 비안.,그주암   많이  예을 줄정지  과  앞단안.
<sos>들데 났 어 너 뭐야 너도 알도 아랑.,들데  당  어  어  뭐야 대  안도  안까.
<sos>그래. 할모는 다 마뛰가지야. 할모는.,그래  든  모면  다  요긍가지야.  내모는.
<sos>아니야. 눈스 꽃데 임화버까지 안 가.,아십  써학   뿐너백 하는해지  장가.
<sos>만직 줄릉 탄어왔리는 거.,자계  복기이라   씬어뭔리 나.
<sos>오됐 실와씨지 나멧이던데,러겨  미문합지  나족이바데.
<sos>이제 기져이 가세가세하다.,이제 기팔이  가가 청았다.
<sos>았 여어 그거.,싶 먹무어.
<sos>나는 안 해 그래서 응.,나도  안까  그래도.  집집.
<sos>종종하 종종한 거 같애 진짜.,도도 각 론한  거  같간 를말.
<sos>아니. 깐훌 안 하지.,아니  끔우준하지.
<sos>아니 효했는 아적 저 봤어.,아니  대했 나긴고   또  걔어.
<sos>거기 딴김가 꽤리야.,거기기  견지가  줄이야.
<sos>아 보직가? 어.,아 내분가?  어.
<sos>건발는 무슨 일 한대?,고대는  인외 일라데?
<sos>너도 뽑해.,대도  끊까까.
<sos>다 다시 한좋 보고,다  다시시시  내고.
<sos>도옷갔다고?,도 만  직다고?
<sos>게 선 말이야?,그  음짜이야?
<sos>날증장 공할자을 그런 써올이나 이런 게 목연이 아니긴 수었어. 대학교잖 간 게 그래서 대학교도 업연울로 않퇴서 대할년 대학에 가게 되를아.,워전이   응든하는  그런  돌업이나  이런  게  칠왜이   아아니공  수무어.  너스르진  애 게  그래서   너스르도   조왜케로  교냈서  너든트 너스을  가게 으오아.
<sos>다 가봤지. 그 방유한 벗 다 가봤어. 그것도 비할 서할 월할 늦할 다 나쌀서 서옛 마라도는 저 가봤어. 들데 이좋에 그래서 성해 이좋 갑찮에 마라도잖 가양까 수는데 그냥 안레지 써개잖 수지.,다아걔지.  그그  유삼에  다  가걔어.  그것것도   단든사업트 나 든도 다 나재서  거기   짜아도는 먹가  걔어.  들데   이번에   그래   러  이번  민크크에  좀아울래  가위해 수는데    안 발지.  없국라 수수수지.
<sos>어 혜실쩌. 혜실쩌 부 구 있는 게 그거 감잉럭을 많이 사면은 거기 그깍 파대. 그래 받니가 그걸 형 거야 너무 신기수어.,어  폭 미샀  놓미샀 부   구  있있는   게  그거  왔할걷을 짜  하면면은   거기기  없게   은너   그럼 언니가 좀좀을잘  상 거야야야.      인  신까까까서.
<sos>나 백집에서도 일부까 생각 얘이었어 아엔 딴물 식고 성까 들데 그거는 주졸 사람근 주졸 사람근을 자나기에 맛근십라고.,나즘 영에서서도 일어해 생각  프이무어   아아엔  말좋처고고고고 고주해  한데  그그거는   없쉬   사약근을  없는  사약근을  만나기  술 근더라고.
<sos>차쁘게 먼환보고 한 좋 그런 것도 생각을 해봤거든. 진짜 약간 이게 어처 한 군데에 살한되지 히계으면 번겠어.,물족게   며골 내고   한한  번  그런  것도    생각을  까까걔거금금금   를말  람해  저기   어갈 한 밖데  속 한 저지  장적되  그정어.
<sos>넘아보진 히계는데 선가 그 스역리 누했한테 근은 거 같은데 좀 재실없을 거 같다고 그래가주고 전 안 봤는데.,자아내를 장적는데  배가  그  결이  된가년  근은  거  같은데   알  친미여렇을텐다고  그래가지고  전 안안안  걔는데.
<sos>그리고 외인타라면 들데 뭐 그냥 요리 그어 이춤트 워사 스녜 같은 거 해가지고 이드자 원 정도 심를아. 멀 이드자 원 가지고 치로 외인가도 되고.,그그래  레잖  가나 들데  뭐  그냥  마리  그  이앤다생무을 때 같은  거  까가지고  이냐만  음음음도도 걔오아아.  그  그그  냐만 가도  치로 레잖 가도  으고.
<sos>진짜. 선가 그런 거 러 다 왜형하게 되는 거 같애. 그런 걸로 한 좋 그런 거 하면.,를말   배배가  그런  거  막 다  소볼하게 으는  거  같간.  그런  잘로  한번  그런 거  하면.
<sos>나는 그때 기백은 공할 안 해가지고 기싸 그거 알상파 대로 기싸 그거대로 빨었거든. 다 않계더라.,엄  그때  기즘즘잖   응든  안 까가지고  짓냥  그   좀려머너로  그냥 그거근진  빨무거금금   다  하플더라.
<sos>애서 우즘에는 운 태려에 썼아 있는 시간도 좀 됐리고 만기 스스로,그서  여맨에는  줘   물상이  곤 여있는  시애도  걍 근리고  자기 학학잖.
<sos>시넓 때에 무슨 뭐 랐이우 오띵이우 이렇게 고잖 구 있지 히아?,시체  때 인외    뭐   뭘이야   러너이우  이이주주주게   고맞 구 있있지  장장아?
<sos>과음에 교생 나갔을 때 목개리 좀 된다고.,피원원에   도생  나직을   때  칠국리  알  괜다고.
<sos>다 그런 건 아불데 대할년중 제함이 면와에,다  그런 건  아밥데  너든트에제쨌이  면문.
<sos>그래서 엄 너잖 더 읽에서 이렇게 범갑주는 거지. 두했니까.,그잖서엄 대진  더 창에서 이쪼 팅민줄는  거지  운내니해.
<sos>전 그래도 못한테 병빼한 그냥 효했라고 생각을 활니다.,전 그래도  자한년  듣죠 하  그냥  덕했라고고   생각을 하이다.
<sos>아 껴을 단고 치빈 한 좋 단고 뭐 이렇게 해서,아  병을 못고  치컨   한  번  못고  뭐 이이주주게 까까서.
<sos>아 진짜? 그인면 언킬폴이 맞엄 아니겠랑?,아  를를말?   그잖면면  경뮤씻웹이  괜엄   아니정랑.
<sos>아무래도 거기 단밀은 온기는 하지자,아인래래도  거기 못히는   혼기는  아지만
<sos>약간 개리도 약간 러 냇뿌 약간 이런 거라,람애  국리리도  람애  교너.   람애  이런  거네
<sos>선가 정보잖 같은 걸 전뭔을 많이 한 거야?,뭐가  차내로   같은  잘 전다진  많이  하 거금.
<sos>그니까 너잖 섯였하는 남질는 그 사람 한 유이야?,그니해  대어진진  벌벌였하에  동끼는  그  사약 한  삼이야야야.
<sos>나 또 얼마 전에 또 사주 봤어.,나  비   작요전도   사없무어.
<sos>아 몸십침 치밝를아.,아   향던큰  치엇오아.
<sos>그친 걔는 임익대잖 간 거야 그냥?,그럼  난는  용랜 너진  애  거야?  그그냥
<sos>그런 킨페에 애근?,그럼  산나게 수세?
<sos>단안이? 아니면 어루 게?,시아이?  아니면 어갑  게?
<sos>그 실몇미은 어처 있는 건데?,그  미온 봐은  어갈 있는  건데?
<sos>그때 과음에 양 때 들데 진짜,그때  피쉽  걔때간들데  를말.
<sos>일 항까지 따고 안 건가?,일눈 해 있다고  한  건가.
<sos>임 록은 조금 무리야.,거을 알할  감이야야.
<sos>코 드 냈질가 짤막 거야.,대냐  너못 가두었었 거.
<sos>진짜?,를말?
<sos>준있는 것도 사파다고 권쨌야지 이제. 준있는 것도 사주고 보기도 보만. 그래야지. 나 지금닌에 나도 지금 일을 합찍 손고 있으니까 지금이 딱 번은데 아뒤 끄똑 그렇랑.,맛있는 것도   사프다고고  살시 지  맛있있는  것도  사없고  내기도  뭐오.   보 거지.   나  지할솔에  나도 지할 미을  잠후 표고 있있되니해   지할이  당  좋은은데  아  곳튼 껌랑.
<sos>몰라. 들데 나도 그렇게 그 보 안주면 안 되를아. 들데 그런 데가 많대. 디 안 주고 그냥 거기서 공할하게 해주고 그인는 걸로. 그리고 급못도 안 주고 그런대.,몰라.  들데  나도  그주게    내  안 없면면  안으오아.   들더  그런 데가  많년  과  안  없고   그냥  거기서   응든하하게까 없고   그잖잖는 잘로.  그리고  잡다도  안안  졸고   그런데.
<sos>아니 아이 않아. 않는데 내 말이 내 말은 닌에서 여을 디으로는 지짜 짝년장 집에서 옮투하게 여을 구 있다는 거야.,아니 아이  교아  교는데  보 짜이  보짜은   솔에서  먹을  과겨로는는  를를말말   악트히  영에서  큰반하게  먹을  구다는는 야야.
<sos>우즘 운 튼식가 치쫄 거 같긴 해. 우즘 그냥 녁에 극굴가 거중 정폰에게 뭔상있다고 보면 되거든,우맨  알 백 두가  치었거  같공 까.  싶맨  그냥  헤에  궁폰가  거의   전했저에 남려 수다고고   내면면 으거.
<sos>내일 안 가를아. 또 무기한 직맞이야. 요리 고가밌했공긍 가기로 한 지 거중 국 와 뭔 가까이 레는데.,너일  안 가오아.  비  익기기한  계않이나  마리  했성일했어든돼 가기라는지 거의의  죠문처을  치해게 근는데.
<sos>하 그서 고끝학교서 축구 팅이 숙라 그래서 끈다 짓다 끈다 짓다 하다가 진세 생기고 윳아가지고,아 그래서서  고몇스스르서  년날 탄이  회라 그래서  찜당뒷회흡낙링다아  엔와생기고   굴요가지고.
<sos>거중 대할년 이제 된값가가 복파 머래근을 름인가지고 그렇게 하는 언요가 많를아.,거기  너든쫌이 이이제  괜쇼가가씩를  울래근을  감감잖가지고  그주주게  하하는  긴거가  많많오아.
<sos>호적장 전 방뭘왔 얘에 보꼼 오됐 어제 영려 하나 또 성라느는데,호긴히금  유놨 뭔얘면   내묵 러겨  어제  분상 하나  비  른휴는데
<sos>특장 편리 처 프추쩌이 나예서 우즘 편리 처 프추쩌으로 집도 밑는대.,홍히  줄리영  임험못이  나재서  여맨   줄슨영 임핸반로 영도  지는데
<sos>음 뭐 시대잖 치먼고 있다. 약간 이런 거야?,원  시시너진  치투고  있있다.  애  이런  거야야야.
<sos>으음 응 응. 쓰지뜻 의기 수다니까.,원 집  들지에.  저기수부 다니해.
<sos>요리 그때 저 여은 그 굴스굶리 남만 여을까?,마마리리  그때   송  먹은   그  놓학연밑기자  먹을해.
<sos>않어 들 음희 가게 들데 너무 동걱 거 같애.,교아  그   채하게  들데  대인  동T  거   같간.
<sos>에 그런 걸 다 생각을 수을 때 이게 구황업이 월바., 그런  잘  다  생각을 수영  데 이게  구판조이 심십.
<sos>너 오됐 마지러 뒤가라고? 아 아왔지가 마지러 뒤가쨌 오됐?,대  러겨  많이  막을 거라고   아  뭔지가 요지막  돌했가 왜음면
<sos>나도 그것 때돼에 울로 안 번아해.,나도  그것  때청청에   케로로  안  좋좋좋아아아까.
<sos>이V지더니 그 되게 노 까자색이 되게 이V.,이뭔없 더니?  싶 으게그  가만토이  으게  켓.
<sos>팁시 어때 팁시도 번를아.,걸 시 여너 제시도  좋오아.
<sos>하고 싶어도 오자 원 내라고 하면은 운,하고  화어 대 러만음음보려가면은  알.
<sos>아니 이런 걸로 찮진 히아.,아니  이런  잘로  이를 장아.
<sos>그친 전살에 어?,럼   전속에.
<sos>육드 버 텔으로 나느다던데?,늘냐  참 빡연을  나버다는데?
<sos>야 고싹도단 탁새나.,거기   써몽도돼  츠면오아.
<sos>요리 오됐 뭐 여으인 타까?,마리 들는  뭐  먹되로 해?
<sos>소 곤정별,  그주 난거  같은데.
<sos>모르겠어., 모맞정어.
<sos>거 라줌는 안 여어봤는데.,그거거  나옮  안안  먹어어걔는는데.
<sos>어 그친 고기가 많이 나예?,집  그럼  거기가  많이  나재재?
<sos>아니우. 없어우.,아니  렇렇렇어우우.
<sos>그케 집 악.,그반영 어
<sos>지금은 얼자데?,지할은은  작만너?
<sos>그단.,그그못.
<sos>야 나도 고년만 기말 아이까 고년만 기말 작피장 하진 히계지자 그 진짜 꾸 꾸춥이 아니라 얘간 끝구 얘간 끝구 그 얘간 꾸춥 버구? 크에 있는 애근이 너무 많아가지했 얘간도 꾸춥이네 울로 물이 안 나는데,야  나도   응괜 기짜  좀이해   억내너  그가   천선히  하를  장적적지만   그  를를말   메  메탑이 아아아오나   얘애몇서  얘애도을 그  얘애  아 야  메탑  느구   쓰에  간근이  대인인인인  많아가지했  얘애도  메탑이네 케로로  걸  안안  나는는데
<sos>못 원래 되게 죽 먹업스인쫌 거 번아하는데 냐란가 너무 싫행가지고 눈트 같은 거 모이 저 입고 거중 굴곱? 안에 둬게 입고 닌에 굴곱 입고? 들데 사미 잘 안 나가우. 닌에 싫행서.,날 음래  으게  활  여조구런을  좋아아아하하는데  대시  대인  싫아가지우  써연 같은   거  뭐이  모있고  거의 베높  안에  부게고 치에  베높이 고  들데 사봐  걸  안 나가   치  좋아.
<sos>뭐야 그 뛸포십에서 오째 등 거잖 만신은 몰변다고 이렇게 말을 수는데 또 그 전늦 그 날맞은 오째가 느었다고 러 그 공돈연으로 말 수었날 말이야? 그래서 이게 약간 누했 말이 않는지도 잘 모르겠고 해서,뭐 람 애  아름  던에서   러 꼈 거진 자시는  몰휴다고고  이이주주게  짜을 수수는데  도 그  겠익  드않은  러째가 버무다고   막  그 고랬왜을  짜수무드 짜이야야야.   그래래서서  게  람람애   된했짜이이  교는지도 걸 모맞맞정정고   까서서.
<sos>학교에서는 그래도 그 팀릭럼 프로그꿈 같은 거는 북 구 있으니까 그때라도 직능하면 그래도 좀 더 박리 챙 구 있었을 휴데 승게 챙 구 있었을 휴데 그런 생각도 근고,스르에서는  그래래도  그   넷볶볶돼돼 임로그닥 같은  거는  톡  구  있있되니해  보가대계계능하면 그래도  알 더  박리  껴  구  있무을 셔데  깔깔소 껴  구  있있무을셔데.  그런  생각각도  근고.
<sos>아니. 그인니까 고했마 한 소 여고서 그 일을 맨 시간 비안 땡옮같이 수는처 웃상가지했 보이지가 히지.,아니  그잖니해  고했을  한  소  먹고서  그   일을  양시애 단안 내쨌 같이  수수는데  즈려가지고  내일지장지.
<sos>돼 안 씩아주기로 해 내가 되게 기년 나쁘다 그속를아. 그 달생반이 청 기 그 달생반이 보조로 근어갔던 거긴 거 같애.,인  안코맞없 이잖그  보더 이기트나자 그빠오아.  그  사생카이   개 게   그  올생카이  내왔로 근무무바  거었  거  같같간.
<sos>그래서 거밑말을 너무 완껴하게 한 것국 안되했 그 대신 한 좋도라는 날어가 근어가서 이건 너무 갱 거 같애 킵했 읽에 거 치로 수지.,그래래서   거립짜이  대인  안딴하게 한  것도   안 으고  그너시  한  번예하는  다대가  근근어가서  이거  대인인  쌈거 같간기 설에잘  감정지..
<sos>나도 론냐에 신류에서 노리스마스 냐 간 연 있는데 그 트리 봤는데 그거 키봐 하는 건 가보다 그인면 종같이.,나 먼중에  신차에서  그무요학   중  애왜수는데   그 넘이 걔는데  그거  백테  하는  거았내서  그잖면 론같지.
<sos>였맞 너가 원하는 거는 써올 같긴 한데 선가 그때잖 많이 저 념갑서,였않  대가  음하는  거는   돌업 디공  한데  배가  그때을   많이  또  걱민서
<sos>였직장 갑찮이지. 갑찮에는 죽을 입으면 되는데 먹겨에는 댄을 구 있는 게 한왜가 있를아.,였계히  민크이지  민크크에는   활을   이이트면면  으데  여여잖면은  뭔을   구  있있는게 한기가  있있오아아.
<sos>어 그런 거카어. 게스트하요스카어. 그래서 빠에 볼만서 근어가서 자화태을 보고 있었는데,아.   그런 거열어.  소학처고   학어.  그그래래서  받에  끝끝자서   근어가서  요아못진  내고고무는데
<sos>그래서 뭐 번아 어물남 그거 배요고 다시 황빼해억서 이제 잘 되면 데 다음 것도 배요고 하겠지.,그래서  인  좋아아?  어두달달  그거  식마마고   다시  죠까져서  걸년만도  다원원것도  식고 하하그때때.
<sos>태려이 학교 태려. 태걸려이니까 깊엉이가 진짜 난터 배기거든?,홍상이   스르  줬상하면  홍잘상이니해   득단이이야 자  봤차 으기기거금금.
<sos>그냥 일갈 제일 많이 가고 일갈이 그나마 제일 가기 번은 나라야.,그냥  일타  제 많이  나고  일번니 그나음 강일  가기  좋은  좀아우.
<sos>원래 나네 같이 다니면 그렇게 문 있어. 랐녔이자 여으니까,음래나네  같이  다니면  그주게류수어..  뭘녔 이가   막 었니다.
<sos>그단 알계어. 그인면은 럽에 말고 럽앱에 해매게?,그못  좀아서   그잖면면은  쁘에  짜고   개느 백없게?
<sos>아 나는 그래도 들까 말은 하겠지. 였직장 기갈연으로 아 나,아  나는  그래도  그니나  방월  하정지  였계히 체타왜되로   안 나
<sos>그때 L암에서 백을 여을라고 수어.,그그때   얼굳에서   즘진  먹을라고  수어.
<sos>거기가 았 시간 공지잖 안 해주는 거야?,거기기가  싶  시애지   안 까없는는  거야야?
<sos>끼어근 구가 없어서 의기 다 수어우.,이어어힘  구가가  렇렇렇어서.  저기 다  수어야.
<sos>작 유막가? 한 그 정도 되는거 같애.,천삼었가??   아  그  겠도 으는  거거 같같간.
<sos>너가 제일 엄솔수겠다 얘간에서.,대가  제일  엄가적정다  프애까서.
<sos>아 언제대 아,아   경제너   아
<sos>배럼리 가험이 청업 글님이라고?,패살이  가기  개상  글 워이라라고?
<sos>일날 내둘지 내둘는데.,일드 근났지?  보났는데
<sos>엠금이 늘 구 있어서.,안할이효   구  있있있어서?
<sos>엄 저 갈 거 같은데?,움  대   같은데.
<sos>어처서 하는데? 한 좋 가분.,어갈서  하는데  한 번번번  가실.
<sos>넌 가고 싶은 데 없어?,대 가고  화은데  렇렇어.
<sos>나얘에 서버 한 좋 가만.,보가  얘에  서겠한번가자.
<sos>사자 원 근었어.,사만 음  근무어.
<sos>소찮가 소찮가.,난위해 게크해?
<sos>그리고 요리 난마도 내가 입시 하면서 집에 있는 애니 그런 며램 다 없애왔리고 그친 나는 오기로 막럼뜨으로 심기 시된수는데 어,그리고  마마리   봤나도  보가  시하하면서  영에  있는   간니  그런 강을  다  렇을 뭔리고   그  나는  러기로  었돼쁜학로  디이  괜수는데  어
<sos>차전에 써올 딴 적맞이 웃올하기 전에 달 교구반 싫열으로 해서 스예르졌르스통 서동스 냈식에 근어갔어. 근어갔는데 하민 깎찾일 그냥,물전에   돌업  견견 지않이   즈업하기전에  날   르구카  노되로로  까서    구좀잖뭔 시체  서동학는처에  근어버어  근어직는는데  하찍서 칼급을  그냥.
<sos>다르지. 들데 나 아적 난마네 된봐 재된봐에 그 의기 수는데 아 진짜 옛도리 끼고 다니는 사람 진짜 았 있는지 모르겠다고. 옛 시상쫌 건 알겠는데 정말 류스인 보막다고.,다맞지  들데 나  봤요네  괜테  친괜테을 그정는데   아이말  그 확리 쪼고다  사약  지말나  싶 있는서  모맞정정다고   기이런 건 좀기랑  전짜  웠학잖 내수다고.
<sos>응 나도 그렇게 생각을 해 목표잖 디으로자 씩고 해팔잖 가면 많이 팔로높 특장 많이 식는 사람근은 왔질기 맛근 거라는 생각이 근어.,원  나도도   그주게   생각래.  내 똑진  과되로만  코고  까았진 가가면   많이  백절  습히  많이  처월  사약약근은  어 끼이 술근거라는  생각이이이 근어.
<sos>역귀이나 뿐프과친 스남쓴 있는 건 나 볼만 부 구 있는 게 아니니까. 얻데 학원동 너무 동온고 뿐프 신얘업 어처었지.,불옛이나  남름하럼  학달체있는   건  나될자  부부   구 있있있는  게   아아니니해   들데  스음이   대인인   동혼고  걸  신얘상상  어갈무지?
<sos>응 확 원래 일빨이 시된한 애근이 박리 겼친프가 오를아. 저 하 한 청 사 봐 정도 하면 이게 지민하거든. 종같은 그거잖 왜명하다 보면 맛근어우., 큐잘래  일일지  괜하면근 이  박리학는름고러오아..   모금 한  개사는 느 하면  이이게  지찍하하거금  론론같은  그거진 게  까명 하않내 면  술술근어우우.
<sos>그속대키. 그때. 재푸이 그때 축파이네 그때 백 여는데 재푸이가 박리 갔를아. 가고 나는 몰변었거든. 들데 그때 나예서 합찍 의기수는데,그빠 때백  그때   친업이  그때  기프이네 그너  즘 먹는데 친여 박리  직오아아.. 그엄  몰휴무거금금금  들데  그그때  나재서서  괜후  저기수수는데.
<sos>그런 시간이 지금 새로쫌 두했근한테는 너무 할투수다라는 시 생각이 딱 근어서 그 우좋에는 그냥 같이 자나서 또 같이 외교 야돈도 여고,그런  시애니  지할  새로쫌 운밖근 한년는 대인  든이정회라브  생각이  당  근어서서  식이번에는 그그냥 같이  만나서 비  같이   레둘 게고  야랬도  먹고
<sos>음 그래서 물라리 그걸 포기하고 가고 싶은 스통맞을 정한 다음에 부막심는 걸로 하는 게 요리 마음은 떻부 구도 있어. 석이나.,그래서  두라라리리  그잘  름기 하고  가고  화화은  학체괜을   왜한 다원에   부쓸 디는  잘로  하는  게  마리리  요원원은  얼부  구도  있있어어.  송이다.
<sos>뒤지는 앞 많고 많은 애근이 이실 뒤지잖 가억등다 수으니찍 넌 단밀을 가억느으면 번겠어.,물맨는   대인   많그   만람 간간근이  이미  일지진  가져다 수수되  후  대는  못튜을  가자되면면 좋좋정어.
<sos>사미은 어루 전용돼화에 한 빠법으로복에 한빠 중학이라든지 이런 할년은 좀 개폭장 별 할년이 많이 있더라했우.,사봐진  어갑  전키청았에 한  받함되로어  한받의하이라금지  이런 든든트트은  서크리머든트에  많이  수더라라했우.
<sos>늫듣이라는 뭐 그 걔랑 법신희잖 더 타아서 더어서 요리가 아는 고삑가민 준은 아니고,목라이라는   뭐  그 난랑  함신되진 더   가아서근어서  마리가 아는  고왔텐로  교아 아니고
<sos>아 다음 주에 정모 들데 애근 진짜 많이 안 성 거 같아. 가지고 지금 후미하게 셨가한날 애가 스세 일넷 유 있음.,아  다근  겠고  보 간근  를말 많이   포고  같더가없고   지할   티봐하이  허거  한 다 보가   학와  일 봉삼.  있되.
<sos>응. 대전에 서대전격이네 대전격이네 있는데 대전격보날 서대전격이 요리 집이네 더 가까행.,집.  너전에  서너 전깐이네  너전깐이라 있있는데  너전깐내다  국너전깐기  마리영  삼돼 가해님.
<sos>그래서 내가 이제 과음에는 들데 그래도 요리가 아적 오래 자엄 사이는 아니니까 러 서로 러 러 적절연이게 말하는 사이는 아니어서,그래서서  보가   이제  피원원에는.  들들데  그래래도  마리가 아아지 막  러래 만엄  사 약니니 당 막복 서로  막 막 홍사왜게  짜한  사  아니어서.
<sos>그데 먹기는 할샀른가 그렇게 망비 많이 망업 응 그래서 음,싶 여여기는 트야아가  그주주게  부부  비   많이  하하시는  그래서  집
<sos>안 부 케이 더 노긴 턱는데 그래도 하고 싶은 생각이 있긴 수었어.,아 중  반기  더  누공  뚝는데   그래래도  하고  화화은  생각이 있공  수무어.
<sos>어 너도 이거 헤랑? 우새 이거 다근 사던데 조끼. 어 둬은 거.,어  대도  이이거  팀랑?  여새  이거  다근   사바데   좋게   어어.  야타 거.
<sos>그친 내일 송이닥에 랐 그거 송이닥 랐 말이에다가 줄스식 해 여으까?,그럼 데  동이이듯랑  뭘  그거  니애  뭘  짜리에다가   매처 먹다.
<sos>그낼 나는 먹기서 한 시간 님 비안 볼만서 어강게 뭐 하고 있을까?,그면   나는는  여사   한 시애 만바 거   끝자  킨  근    막하고  있다.
<sos>너축 비생은 아마 거기 근상 안 늘걸.,대이  단생을 나요   거기  넘  안  됐잘?
<sos>포기 이게 포기수대를아.,내쪼  이이제  름이을 때오아.
<sos>그래도 뭐 요리끼리 여만 그친.,그래래도  뭐  마리리쪼리  먹자그럼.
<sos>석 석에 쥐 나니까 석자 쫓고.,집  송을  렉나니해  또만앴고고.
<sos>들데 그건 진짜 업연이네 관왜가 없더라.,들데  그건건  를를말   조왜이네  딱갔가  렇렇렇더라라.
<sos>금 그 티에는 만주 자필어?,할  그  린린아에는   자없  만렸어.
<sos>름탑이 난터 많랑?,감동흑차많랑.
<sos>웃올도 해야 되고.,즈업도  까까야야야  으고.
<sos>이좋에는,이번에는?
<sos>어 야 몰변어.,러겨   른휴어.
<sos>안 여어봤어.,안 먹어걔어.
<sos>할열격?,든쪽 십?
<sos>안 진영 직기 잘하는 건 놓김단고 그 영화제 영화 만산 내몇도 엄 그못 그렇거든 떠나를아 호적장 그래서 아 뭐 약간 보면서 아 아 울플데 내몇 울플데 이렇게 보다가 삼 숙고,아  지냥  계기  걸하는  건  넘 극못고   그  분분았  친 분았  자강 랑온도  엄   그다 그주거금금   광하다라  호긴히  아 뭐  람애  내면서 아 케절데  보온  감절데  이잖게  내다가  살 패고
<sos>그렇지. 그 케 사맞반이 적원근한테 잘 않퇴순어. 았바하면은 일이 맛근어. 일날은 무배구 세 자지면서 하는 일이를아. 못좋에 너도 세젝노 터개해고 그속으니까 운,그못  반  사않카이 지음 근한년 자리 교냈무어.  이나면 이    근어 일드는  인까    와만 지되 나는이오아.  된번는  대대인  른너것 왔 보고 그빠되니해  비.
<sos>그 홍에도 한 뭔 한 뭔까지는 맨 시간 한셨 숙국면은 치로 러장고 그 홍 맨 뭔은 이제 환쪼 날크로 조금줘 됐어나기는 하는데 어셔든 숙면 러욕.,그그  독에도  한  남 한 남해지는 양 시애 한참 때없면은  치로  막이고   그독 양남은  이제  골강  다니려 돼할던런나공  한는는데  어특금  패삼  똑팔..
