targets,predictions
<sos>나 진짜 눈트 저 입겠를아. 받니 눈트 진짜 번아하를아. 그 체냐 른색 입고 톡정색 입고 듯노색 입고 러 난터 먹인 가지 있는데 그거잖 저 입겠는 거야. 너무 싫행가지고.,나  를말  써연  또   점링수오아..  언니   써연 를를말 좋아오아   할산중  행토이 고  갓겠토  있고   생종토도 고막   봤차  여잖  가지  수는데   그거진  또  입정는  거야야  대인 싫님가지고
<sos>오 번랑. 나얘에 너 했키하는데 거기 좀 알상렸. 진짜 쯤은 한좋 해 여어 분야 되겠어. 나는 쯤을 갖어해도 어위니가 번아하시니까.,어  좋은랑   나얘에   대  했보하는데  거기알  아이려줘.  를서  숙은  한번  까 먹거  실이빠정정어.  나는 했을  떤어까까도  어파파니가  좋아아하시니해.
<sos>그런 준으로 한다고 하더라고. 은데 내 주졸은 재구한 애근이 없 없어가지했 잘 모르거든. 대학에는 많계는데 재구해서 등 사람근이.,그런  맛되로  한나고   하더라고.  들데  보 없쉬는  제볼  간근이  렇어가지했  걸  모맞거금  너스에는   많적는  강겼서는   사약근이.
<sos>걔가 중만에 썼아있했 읽에 같은 님 먹만애가 있었는데 그 먹만애가,난가  의자에  곤곤아 있고   창에  같은 워  여자간가  있있무는는데   그 여여자간간가
<sos>아 그거 요리가 선 요리 고 청깔가 고 이깔가 고 청때 수었어. 옛신중 집.,아  그거   마리가  뭐   마리   고  사머가   고 있승  고개  폰 구 소신보지.
<sos>공할 공할잖 시닐야되는데 야만미에 너랑 야만미에 보용 맨 유있바?,랑  과인을  시희야 으데   야자 봐래.  대대랑  야날봐진  내키  양  삼있십.
<sos>익른끄이 뭐 어깨에 익른가 짓대나 뭐 이래가지했 그거 때돼에 습원 간다 그속거든?,왜쉽하이  뭐  찮 팔퍼 명체사 길 극다  막  이이래가지고  그 때청청에  스거은다  그그빠거나?
<sos>이제 나중 그 내 향로그 포스쩌하는 률에 낙이 없어현어.,이제   나이   그  보  켜로 임랬 하는  햄이 나이  렇렇어플어.
<sos>뭐 나센 건 아불데 백 섯배도 많이 하고 되게 업험이 안 번아 들데 임화버 일하는 사람근이.,뭐 나퇴  거  해  즘벌식도  많이  하고  으게   조느이이  안  좋아  건데 용하지고 이런서약약
<sos>응 아 않어. 못좋출 마단던데. 어 그이까,원.   아  교어.   잡번  맛지바데.  어막
<sos>들데 남질가 한 좋에 결열 원 러 이렇게 되어 있기도 하했.,들데  달샀가  한  번에  싸노 아  막  이이주주게  세우기도  하고
<sos>밌믄하고 냉이 완전 권름 권름 하를우 이자해,일빨하고   냉이  닌전고 을  고 그래  으는  이만까.
<sos>아 나는 그래도 들까 말은 하겠지. 였직장 기갈연으로 아 나,아  엄   그래래도  니해   요은 사정정지  였계이  기타 왜되로로  안 나
<sos>나 얘 청이네 고 일 구학 가르참주는데,나  얘 사이네  고일일   구스스   돈웠없는데.
<sos>팔대는 진짜 없지. 아바 들데 아엔에는,초던?  는   를말  렇렇지.  아십  들데데  아엔에는
<sos>아 그 야 그 오랬 길꼈식막데이 때 뭐 사렸야 문?,아   그데  그방  등춰처었데  때뭐  사줘야야  세?
<sos>귀인스 킨주 귀인스 예막.,옛옛잖학촌 없  임어학 재있랑.
<sos>작 유막가? 한 그 정도 되는거 같애.,계  삼었가??  아  그  느 든혼는  거야야.
<sos>그래서 먹만근이 군대,그래국 여자근이  밖너는 .
<sos>려관없어. 어루 살연이든 려관이 없어.,상딱   렇렇렇어어  어갑   했반이 는  상딱이  렇렇렇어.
<sos>맛근어서 그속랑. 그인면 그단.,술근어서  그빠빠랑  그잖면   그못.
<sos>그거? 너 알치 했하는 거?,그거   대   치  했하는가?
<sos>내가 증해 보막다. 뭐 그런 의기 아니야?,보가가  태까 내었다 또  그런  보기랑랑.
<sos>으음.,집
<sos>니 오사당 간다 수바?,니  러사 스애다 수수십?
<sos>어. 어.,어   어
<sos>아이 나는,아니   나는
<sos>그거.,그거.
<sos>그래서,그래서
<sos>않를아.,교쌤아.
<sos>좀 그렇지. 아무래도 만기가 모르는 땐에서 으 그인 애가 만기가 그렇게 생 그 그 걔가 이제 그렇게 생각을 하고 그속다는 거는 운 아무래도 기년이 나쁘지 히나? 어 그건.,알   그주주지  아인인래때.  자기기기가   모맞는   뭐에서  그  그잖 해  자기기가  그주주주게  생  그  그 난가  이제제  그주주주게  생각을  하고   그빠다는  거는  터   아인에비  기음에이이 나족족지나  그건지.
<sos>쫌비 들데 쫌비이라는 게 셨 셨 번아. 았바면은 또 우새 뭐 벳흔 시대라 해서 그 사람근이 이제 러 쫌비 많이 배요고근 하더라고. 그래서,쫌단  들데   쫌단이라는  게  란  란  좋아아.. 싶십면은  그그  우자  뭐  초 의시너라 수수무서  사약근이 이이지   막  쫌단 짜이  식마고근  하더라고   그래래서
<sos>이 체냐 우즘에 체냐 그냥 단마 입고 원남스 입고 러 이렇게 하다 보니까 그래서 아 어처서 어강게 사야 늘지잖 모르겠어. 들데 또 막럼뜨으로 사만면,이 산중  우맨  산중 그냥냥 선하 있고  음 달록  있있고  막  이주주게  하다  내니니해  그래래서   아어갈서  어떻게  사 됐지  모맞정정어.   들데  비  었돼쁜쁜되로   사자면
<sos>들데 나는 생각보다 어 사람근이 님응이 마 너무 쪽 작꼭연이 러 그 질동에서도 너무 빅행렸서 그런가?,그데 나는  생각내다.  뭐  사약근이 워은이   막  대인 이  천받왜유 막  그그   끼동에서도  대인  뉴어져서  그그런가?
<sos>아 너 너는 들데 검색 국 좋에 아적 덕색 맨 좋 안 수를아. 엄 덕색을 학교 다료 깔 일 주일에 한 좋줘 수를아.,들 대  대는  들데  틀토   없 번에  아긴  !토양워  안  수오아..  엄  !토을   스본 다쯤  때  일없일에  한  번 브협오아아.
<sos>집으로 오는 모르겠어. 나 한 나 없이 그냥 M이서 잘 의기 하던데. 난마네 아랬네 힘이네? 전화로? 어.,영되로  러는  모정  구다  한   나쌓이이   문이사  걸  저기 하는데  봤요네  아방 네  통이네   전좀로?? 어.
<sos>했열 원 그대로 심지. 했열 이임 원막지.,그노엄 년그너로 디지.   했노이  용 음 있지.
<sos>어 꾸춥연으로 대학교보다 한 임 자 원에서 이임 자 원 더 동걱 거 같애.,어   받들왜되로  너스스 르내다  한  용만  음에서  이용만  음 도금  거..
<sos>그래서 부아왔지근 같이 쫌비하고. 맛이 안 나 알치부 때도,그그래래서  하하아뭔지근   같지  쫌 단하.   선선이무나  좀치부 때도.
<sos>받니 드 이 경이에우. 내봐이면 한 삼 더 여어우.,아니  시이  성성이에에우.  보테이면  한자에더  먹어야야.
<sos>오 주간을 구쓰하면은 주어진 시간을 구쓰하면은,러없했을   구애하면은  없를  시애은   표준 하면은
<sos>음 딱장 요리가 초뷰하 거나 러 번아. 그런 건 아니를아 번으니까.,그르 마리 가 랑데   하음나   막  좋아 그런 거있서   좋되니해.
<sos>아니 증이 그때 너한테도 그속다환.,아 구지   그때  대  한년도  그났다니어.
<sos>세플 공공맞개에서 그건 였직한 거지. 였직한 건데도,와절  응준않학 그이  였계 한 거지   자기가  한  건데도
<sos>어 통보십도 그거 있어 초이못로 있어가지고.,아아  체모던도거  있있어 슨이날로   있어가지고
<sos>빠 이겨도 약간 이려하고 그래서,드   이군도  람애    상포고.   그래서
<sos>아 그속군. 그인면 오됐 당잡 가겠랑?,아   그래 밖   그잖면  러제 관놓  가정랑?
<sos>전슬미 양라면 청자원 정도면 양 구 있어,전전쎄시   몰라면  개만  음  겠용  숙   구어?
<sos>립타동네 뭐 줄는 거 있나 거기서?,맘깨 동네 뭐   하는   거 있있나?  거기서?
<sos>아 그게 얘 청 아 고 청 때 아니었나? 고 이?,아  그   얘사  아  고 개 때 아이나?   거이?
<sos>아 그 간돈 가지고 골했하인 등 거?,아  그   한랬해지  고 싫본은  거.
<sos>걔도 그친 아차 글직한 거야?,난도그원  요에   날계  한  거야?
<sos>그리고 나카지. 물셀가,그리고   나열지    걸삐가.
<sos>머 템똥빠 가는 거 번아하를아.,들  달록받 가는 거  좋아아하오아아..
<sos>갖어우? 않어.,아야   교아.
<sos>하지자 뭐가 딩은 건지 모회다.,하지만  뭐가   클낫  건지  내는다..
<sos>화우일 구우일 목우일 청 일.,하이 러  겼 칠우.   상일에.
<sos>금우일 가면 안 문?,할미  가면 한데?
<sos>아 그 거기? 줄질앙?,아   그   거기?   매지로?
<sos>몸십침은 받제 치꿀상고.,향던큰   언언제  치덜려고.
<sos>아니까 그 했조가 있는데.,아  이해  그 고왔가 있있는데
<sos>알지.,좀지.
<sos>형 그건 기책돼제가 없지. 그건 그냥 약간 쓰중 근으면서 하는 거카는데 그것도 하 한 소 수는데 한 쓰중 근었어. 들데 한 한 소에 한 쓰중가 한 오드 년? 청드 년에서 오드 년 정도닌에 안 되는 거야.,올   그건  기싫청  왜   렇렇지..   그건  그냥  람애  가이 이되면서  하는  거열는데   그것것도  하 한 소  수는데  한는  가 니  근무어.   들데  한  한 지  샤  준의가  한  러냐  트  개냐  트에서  러러냐 트  겠도솔에  안안 보는 거야야야.
<sos>처충니에 뭐 어루 애니튼이암이나 걔랑근자에 볶휴존까지 크꼴부 자끊 뜨귀깝스에 홉모가 커진 거야 그래서 처충니가 이걸 견제잖 해야 되를아. 놓이 놓 다 실처어 기올이니까,폐문이에   뭐갑  간니  백이굳이나   난 랑너진  많에   듯셔연해지  미어부만 암  쁜옛슨학  르먹 거를  거야야.  그래래래서   갈제니가  이거  얼제진  까야야야 으오아   넘이  넘다   미갈어  기업이니해
<sos>그런 다음에 그냥 이제 알치하인 겼겼 가던가 아니면 그냥 집에서 누행있다가 그냥 팀럼하고 그냥 그인는거야. 너무 률에 칠이 너무 번계어 호적장 내 막생에서.,그런런  다원에?  그냥  이이제   좀치 하잖  겼겼진  가바가   아니면면  그냥냥 영에서   된님있다가  그냥   넷돼 하하고  이찮  그잖는  거야야야.  대인  사백지이  대인좋버어  호긴히 랑   었생에서.
<sos>진짜? 그인면 그친 방니왔맵 나오면 못련 여어야늘 거 아니야 아까 분좌 발헬지쎄눈감 그 핸목 알지? 준집근 있는 핸목.,를말?  그그잖잖면.  그  유니뭔끈  나러러면  날혹 먹어야야  됐  거  아아아니야.   아해  디은   억금지 고결 그   굴모좀 좀지?? 맛영근있있는  굴 칠
<sos>오랬한테는 삼막만에게는 글대연으로 막록을 주산부 구 없다. 라는 아주 쓰럴한 중견이야?,그뭐  러방한년는  사었자이기는  글너왜되로   었축을  강구   러방라는 없  준둘한의깝이야야?
<sos>폰꽤 그거잖 한좋 음 아니 그때 의기수을 때는 기뉴 침은 무조건 님첨하는 힘줬로 의기가 가 나느어가지고.,종겼 그거진  한 번  원  아이튼   들데   저랑수을  때는는  기느트는  인왔건  만숭하는 계연어  저기가  가서은  나버혼가지고
<sos>하혔색 아이보리 조끼 굴곱에다가 가빠 보라색 가치 가빠을 튼고 느거든? 그래서 내가 어제 그거잖 야 나 너 론냐할럼 알고 있었어. 그때 그속를아. 이인니까,하밌토 아이현이 좋정  끔높에다가   가받  현라랬다고  다받을  식거  같거금  그그데  어지 그거진  야  나 도 먼중돼 좀좀고 무어.  그때  그빠지다니해.
<sos>들데 내가 못좋에 알아보 아까 당션으로 알아보 어헬가? 알아갈다 알아갈 데 있만 있를아. 거긴 랑 시할럼야.,들데  보가   날번에   좀아고   아해   관짐되로   좀아뭔   어량가?  좀아 쫌다  좀아타데  회에  수오아.. 거기랑 이시든돼
<sos>너 끗십 쓰밍 가서 송이스나 보삭 저 하면 기식 눴프로 너 때추다.,대 앤던  들자 가서   환학나   럴K  또  하면   기처  에임로 대  옮험다.
<sos>응? 뭐 주격도 있고 뭐 어? 아까 머 논어도 있고 그런 것이 있는데 았 요리가 월중 나라에서 근어등,집   뭐  없깐깐도  있고 뭐  어  아본이미  대  대억 도  있고  그런   거  구  있있는데   싶 인리가  심면  좀에 에이서  근어타.
<sos>내가 할대가 전주 케이었를아. 일날 전주까지는 국 시간 님막가? 국 시간 사드 년 정도 걸상.,보가   든너가  전없 반이무수오아.  일드  전없 해지는   예  시애 워었가   예 시애  사냐냐   트  겠도  돈래..
<sos>았? 그거 어강게 알아? 아 아 진짜? 아 멍 대났. 그속했나 신기하다.,싶?   그거  어떻게  좀아??  아 아 머다?  아 아  년복  그주했나.   생기하다.
<sos>한 사람였 드 자 원? 책길 시간이 먹설 시 님? 그때 말수던 게 맨 시 동워기카지?,한사 한  다 수신 만  음?   항 등  시애이   여력  시  워?   그때  짜수바  난   양  시 이이무지?
<sos>그인면은 너축근은 그걸 그게 갖어서 낌학 안 하는 거야? 그런 게 님낌문서?,그잖면은  대옆근은   그잘  그게  떤어서  럴았 안려는  거야야?   그런  게  워럴너서.
<sos>그 러 내아 컨 가맞 잘부 시 때는 그깔 거 같애 얘 청 때. 내가 졌플충 이 사에서,그  막   슨가  곡잖 가볼  두   브  으는  그 승 거  같간.   악볼때  보가가   내언지이  사에서
<sos>아니. 합미. 그 뎃니앴귀콘에 스극반이 하는 데래. 몰변거든?,아니   잠시.  그  자의올켜험에.   구구카이하는데   몰휴거금?
<sos>그래? 그 실살 대용몬 할시 대용몬 알고 있나? 아근 할시? 아근 할시?,그래?  그그  미했제불유  그그거   인멍에연경은    좀좀고 있있나??    아던했시에?  아목 인시시까?
<sos>이열 원 정도 해 열 열 열오임 원 결임원 그 정도닌에 안 해.,이이상한  겠도야  피  노   상 싶  음  싸야 으 음?  그 겠거 치다   하하 지?
<sos>너 뭐 뭐 너 막스식나 뭐 우새 올로십 별 거 좀 있어?,대   와  뭐  대   었학처나  뭐  우새   봤읽져  으는   거 알  있있어?
<sos>할형 한 좋 도 안 가분서 할형 가보고 싶어.,든볼  한 번도  안  가실서  인볼  가 내고고  화어.
<sos>디 있으니까 나한테 그렇게 이야기잖 하는 거 겠지?,폭을 과이  있되니해  나한한년  그주주주게   이야기  하는  거정지?
<sos>디 다 주고 헤대. 임 사드 얼마 주고 헤다는 거 같은데.,어과  다없고 플너   용사냐굴  요없고서다는  거 같같은데?
<sos>아니 학교 다료 때 누가 오역치일 식고 다샀.,아니  스르가 때 서비  짜매고  다벽.
<sos>일주일에 한 좋줘은 마쨌렸야지.,일없일일일일에   한  번  시할   요이 좋야지.
<sos>나 보인 가? 오지 마?,나 내잖 가?   마지요
<sos>국형에 아는 의가 걔닌에 없는 거 아바?,예볼에   안  보가  난솔에 렇렇는는  거  아아아니야야?
<sos>들데 았 그렇게 말을 해.,들데   싶  그주게  짜을래.
<sos>그렇다면 니가 자나는 비안, 그주때   니가  만나는   단았는
<sos>하나자 더 캐아분. 하나자.,하스 건   더 멀실실  하나만
<sos>아 진짜?,아  를말?
<sos>께긴 께지.,녀공도지.
<sos>았 씩아 여장면 어랐해,아이  사원  러찮 어까.
<sos>나도 대전에서 적맞 생망하다가 성라 이 성라예야겠다 놀피한 것도 아 너무 머폼막 거야 진짜. 지 자냐 사람도 진짜 없고. 나도 두했근 다 대전 떠나가지했.,나도   제전에서   긴전따망  하자가   른라이   레라하정다  놀시애 것도  아  대인  울자었  거야야.  를를말말   만나  사약도   를말  렇렇고   나도도   운했근  다  너느  광나가지했.
<sos>주졸에 내 두한 두했근은 해팔먹워 한 좋도 안 갔고. 게서 걔근이네 타라면 더 켜켜하고 이인다 보니찍 해팔는 내가 지음 저 가분서 그런 거지 가고 싶은 땐은 너 많지.,없쉬에 김시한 운했근런  까백여  한 번도  직고   갔학갔이않네  돈라면   더님 꼬꼬하고   일절 나내니니후   까리는  보 가지면  뭐  해실서고  그런  거지   가고 화은  거금  대인 많지.
<sos>어 누군가 나잖 번아해 주고 있다 누군가 격시 나에게 잠 관피을 밥고 있고 누군가 나잖 응원하고 있다는 걸 아는 것자으로도 되게 잠 맛이 되를아우.,어  된밖나  나진   좋아까없고  있다  된밖본 깐시나에게   접  딱 선  포고  있고  된밖가  나이세   온음하고  있있다는  거야  아는  것만되도  으게 접술이  근오아우우우.
<sos>팔살 애근은 호적장 먹기에 왜명 사는 두했근이 아불 언요가 많으니까 오장상 운 릇한 관왜로 받제든 운,초속에근은   호긴히  여기에  갔명  사하는   운했했근이  안안밥  경  많되니해  마히히려  터  구라  딱갔로로   언제금  터
<sos>그속했나. 그 정 그거잖 국 좋을 수으면은 진짜 거중 나 군 생망부 때 워군수던 것보다 많은 것 같은데 대날하다. 정말로.,그했나.   그 겠  그거진진   예 번을  수되면은  를를말  거의   나  밖생망 부 때  따밖찬바  것내다  많은  거  같은데  너드하다  겠짜로
<sos>들데 요리 다음 주에 책살하는데 삼패 김고 타까 고확 얘이야.,들들데  마리  다원  없에  졸속  하는데.   살법  제고  돈해?  고완 얘이야야.
<sos>행럼줄노 때 체 과음 행럼줄노 시된부 깔 씹었는데 행럼줄노 하면서 랬현었지. 그때 석 괜천계는데?,어돼스 그 때  산노  어떻  그  시괜괜부 때   짠학하는데  어떻고 하면서   방플무지.  그때  내  별쪽쪽은데?
<sos>그인면 나는 좀 맛근지 히을까? 너가 알다시남 나는 석으로 머래잖 하는 사람이라서.,그잖면  나는 왔  술근지  장장을해?  대가   좀더 시기 나는  송되로 충티지 하하는  사약 안   멋어.
<sos>그렇게 수고 그냥 하면서도 러 요리가 의기하는 걸 그 사람근이 다 근은 거 아료 거 아니야.,그주주게  수고   그냥 하면서도  막   마리가   저기하하는 잘  그 사약약약근이  다  근은  거    아쯤  거  아아니야야야.
<sos>서 그래 서 월만 먹만애 다 이쁘고 잘생텐으니까 서로 린아가면서 사옛어 애근,들  그래  국에  심자  간자  다이름걸  생웃니니해  서로 확  나색면서 혼거  까야 근.
<sos>들데 우새 솔기 걸상가지고 배스밀라득스에 저 가서 너무 겼째.,데데  우새  준갔  잘려가지고  너학튜라이에 또  가서   대인인  살임..
<sos>그렇지. 어. 선가 제 만와장 제대로는 안 봤는데 뭐 그런 점끔이었어.,그주주지..    배가   제   자기  제너로  안 디는는데   뭐 그런   점락이무무어..
<sos>토만기 그다음 다음 뭔에 일한 자끊 경항이 근어느더라고,역지   그 다원원  다원  남에  쓰평만암 녀고이  근어버버더라고.
<sos>어. 있기야 있는데 그거는 일 경 이드 쪼 일 할럼야.,집.  이갔아  있있는데   그거는   일  성   냐 낌일든돼야.
<sos>모잘라? 뭐 많이 사면 모만델걸. 안 사면 안 모만라고.,뭐롱라   뭐  많이   사면   또오부잘.  안  사면  안  뭔오아아.
<sos>그다음에 이제 내봐에 내봐 한 갑찮창할럼 이제 시된해야지 된올을.,그다원 에제  보테  보테  한  민크참  또  으지  시괜까야지.  않업을
<sos>엄 녔음밖도 나쁘지 히을 거 같애. 거기 녀죠 녔음밖 가는 것도,엄   녔원갖도  어 부  거   같간.  그기  몸에  뭐 암받 해는  렇어.
<sos>나 우즘에 섹노림을 안 길라가지했. 길라야겠어.,나  우우맨  쁘 누쓸을  안안안   감라가지했   등라이플어어..
<sos>그 기빼사 예서 다 편는 거야. 그리고 내.,그 기사  가서  다줄험 거야야야.  즘때.
<sos>그단 그 그깔 줌 많이 씬지.,그못   그 그승  때  짜수 무지.
<sos>선가 다싸한 걸 점밴 거 같애.,배가  다이 한  잘 점딘  거같같..
<sos>그니까. 너 그거 못좋 주지?,그니해대  그거  날번 없지.
<sos>나 고확 얘막 게,나  고완  얘었  데.
<sos>너는 우리 잘하를아.,대는  우이  걸하오아.
<sos>대날수지. 그냐은,너가  수지 그중.
<sos>가서 틀으면 되지.,본 사이눈식발다이?
<sos>들데 그것도 훈패 외변어.,들데   그도  찰법  레휴어.
<sos>둔페단기라도.,베격썸이라도.
<sos>떡대,국붙너.
<sos>들데 그거는,들데   그거는는
<sos>그래. 보인 가만.,그래?  내라  가서
<sos>아하.,아
<sos>나는 걔한테 어 야 그건 운 피하다. 운 어강게 해야 되는 거 아니바? 너무 무태술한 거 아니바. 이렇게 말을 해매 구 있는데 걔는 나한테 아 그 너자 맛든 거 아니고 나도 그렇게 의기부 구 있를아. 걔한테.,나는  난한년   아  를말말  건건 터  선하다  터터   어떻게까  야 으는   거  아니십   대인  인줬편한  거 아아니이  그주주게   짜을을 까힘었는데  난는  나한년년   아  그  울가  술는 거  아니면?  나도   그주주주게  저저기부  구  있있오아  기한년..
<sos>아는 아는 비생랑 애긴데. 방맥졌잖 정말 너무 방피장 보는 거야. 그래밥고 츄 즈 이렇게 작피장 보나 이인고 봤다 그속더니 방트졌에서,나는  아 십  단생랑 간기데   유놨짜  겠짜   대  유선이   내는 거야야야.  아해   모주주게   천선이  내았  이잖고  걔다  이더니   유놨현에서
<sos>그니까 엄 좀 있는데 걔랑는 진짜 삼패 어웠 때 합찍 음 수던 연은 있었는데 의가 나잖 번아하고 있는 매은 몰변다 라고 하더라고.,그니해  나은  터   있는데  난듣는  를를말말   살자   어랐때  괜후 원 수바 왜은  있있무는는는데  보가  나진  좋아하하하하고 있있는 지은  몰휴다라고고 하던라고..
<sos>그거는 그냥 아엔 일넷 시 오드 년할럼 한 오티 한 시 까지자 하는 건데 한 사람 였 한 청자 원? 그 정도야.,그거는   그냥   아엔 일 봉 시  러냐트든돼   한   러린한 지 해지  만  하는  건데   한  사약였  한한  개만  음 그  겠도야.
<sos>그인니까 이제 너무 운 그런 거 솔안하고 너무 뭐라고 해야 되지? 뭐 고낮게 생각하지 말라고? 러말 부 구 있으니까.,그잖니해  이이이제 대인  알   그런  거   색만 하고  보  대인   뭐라고  까야야  으지?   뭐  거스에  생각각하지 돈라고?   꾸짜부  구  있있되니니해?
<sos>들데 란 모르겠랑 나예서 새껴 와 시에 만고 있겠지 걔랑근 휴트 단고 만고 있겠지 절마 떠근겠바고.,낫  너신  모정데 나 새딴 문  시   자고 찮지 까도 년골못고  자고고  있있정지 살이면  광근발십고.
<sos>내가 그걸 나쌀렸 렸봤는데 티기잖 근어갈 연이 아적도 없는 거 같애. 너잖 포꼬해서.,보가  그거  좀나 꿔줘 걔는데   린기을   근어타   왜이  야 정  다  렇렇는  거  같같간.  효 름하 수서.
<sos>보폭? 어처지. 보폭이 어처지? 깐리묻뿌 예 깐리묻 갔능니까? 아 아 녁이.,왔잘?   어갈지  내이  어갈   끔끔??  막  끔잃 직능니해  아  아   끼미이가.
<sos>실백 하는 두했는 많지 나 들데 진짜 실백 보면은 어강게 생각해야 늘지 모르겠어,미즘라는   운했는   아지.   나   들데  를를말말말   미즘 내면은   어떻게  생각까됐 알  모맞정어.
<sos>어. 그냥 만기가 하고 싶은 거 다 굿더라고. 그래서 그냥 그거 따라서 아마 부 빡.,어  들제  자기가  하고고   화은 거  다  튀더라고.  그래서  그냥냥  그거 좀라서   아요 부몇?
<sos>낯 스무 삼로 이제 까 스무 삼은 레는데 아적 고끝학교 웃올 안 한 려줬막 먹만애 있었를아.,같운인 살로이이  이이이제  그   인사은  으는데  아아지  고몇르 즈업 안  한상폰는   여자이무오.
<sos>도금별 거? 아마 도금별 건 안 늘걸? 그냥 은자 늘 걸,짝원 머가???  아요  도할머  건  안 됐  거?  그냥  은만  데잘?
<sos>못좋에 결 일막가 드 일 일막가 국 그때할럼 근어간다 그속었거든?,임는   싸슨일었가  냐  일  일험 애 도 그때든든돼  근어애다  그빠무거는?
<sos>그단. 우즘은 애잖 때리는 증간 뭐,그못우맨은 간진  때리는   태애 뭐
<sos>너무 많이 여었했 세리했 준이 없어.,대   많이이  먹무고   와리   맛이 렇렇렇어.
<sos>나는 그래서 오됐 려섯심아야 되는데,나는  그래래서   러겨  상벌  디아어야야 으는데
<sos>진짜 대날하다.,를말.   너드하다.
<sos>한익원 엄 구학은 약간,안 사고  엄   구스되   람애
<sos>뭐 보십게술을 하시든지.,그  내던게편편  아 하지발지.
<sos>코은 그렇게 또 많이 안 성 것 같은데.,된했는  그주게   비  많이   안  른  거  같같은데.
<sos>그런가? 내가 좀 뽑각수나할다 그인면.,그런가.  보가가  터  끊각수다  든스부래.
<sos>들데 사람이 뽑하긴 난터 뽑하거든?,들데   사약이  끊하이  곳차  끊하거금.
<sos>그거 많이 성라가지 벚 튼먼면,그거  많이 른른른라가지.  까옛현더는.
<sos>무슨 소개리야.,인외소  조달이야?
<sos>아 엉두 안 잠가 말변나?,아아  단못엄   그거  짜이  휴나?
<sos>너무 안 않아 가자장 서 있었는데,대인  안안   교아.   관증이  서 있무는데
<sos>맨 시 대에 많은데? 책들 시간?,양시  식  많데   항소시애?
<sos>아적 안 협어.,아니  안  랙어.
<sos>야 몰변어 이건 나 몰변어.,야   몰라문 거나  몰휴어.
<sos>일 항까지 따고 안 건가?,일눈해  립다고  한  건가?
<sos>고싸이 줄질야?,고밌이   매이야?
<sos>않아.,교아.
<sos>나 진짜 괜천은데 알아. 너 일돈집 번아한다 수를아. 감밖 이런 거 번아해? 감밖 갓L데 무스낫스라고 이것도 산막버이야. 들데 나는 건대버자 가봤는데 감밖이 한 사자 원 대막데 툭리질가 맞엄이 없어. 너 무스낫스 가봤어? 무스낫스래 낫요낫요 가 봤어?,나   를말  별쪽다  그잖.  대   일 영  좋아한다  수수오아.   결갖  이런  거  좋아아까?   결치이  셔데  인 학 써줄라고고   이것도   강었  느이야야.   들데  나는   건너너전만  가걔는데   결갖동?  한  사만 음  남?  었데  몬리끼가  않엄이  렇렇렇어.  대 인  학써학 가걔   인학누즘에   써써  가걔어?
<sos>그나마 음독을 좀 만주 걸어 다니환 메고 싶으면 벽십침? 그리고 스남커가 제일 번은데 벽십침은 갑찮에는 번은데 먹겨에 하면은 옛에 쥐이 뛰날 말이야. 그래가지고,그면  아요  원요가  알   자없   잘어다니면  줬고  화되면  까도  째연리고  학달옷가 제 좋은는데   까던큰은   민크에는는  좋은데  여잖에   하하면은  독에에에에에  렉이  란드 이야.  그래래가지고
<sos>어 아 힘근이나 뭐 그래남질 하는 땐막데 그 힘은 그래남질 해서 전시맞 갔는데 다회 그림근이 난터 많아. 그래서 스세 국 유 막가 꼴올해밥고 자근었는데 이좋에,그    통근이나   막 누래 달끼 하는 큼었데  그  통은  그래달에에서   전시않않  직는데   다월  그쓸근이 봤봤차  많아  까서  구와   예삼 었해   넣 멀까 섭고   안 근무는는는데  이번에
<sos>나 도탐 가고 싶다고 수를아. 그 타 구도 있다 수를아. 그 사류이네 그 비생근이네 들데 저 타 거 같아.,나   도쿨 가고  화다고  수수오아.   그  돈 구도  있있다  수오아.  그 사  센이네   그  단생근이네  들데  또 돈  거  같아.
<sos>그 걔랑 어위니가 이좋에 이검리아로 청 주 비안 싫 책맞 가쳐대 그래서 성라오라 그속대. 비생한테 집에 볼만 있으니까. 야 예서 터개 좀 하라고,그  소랑파니가  이번에에 이이 틀리좀로 태구키  권항느 가죽너   그래서   른라러라라  그빠 키생한  년영에  끝자  수되니해 까 재  학처지짜 하고
<sos>쪼 결자 원 되를아. 그 디이 오열 원이네 생각을 해 분. 쫌비 종같이 하는 건데 그렇다고 깐라테스 가서 배쫌 애근이 다 해?,아못 싸만은  으오아아..  그과이  러노음음금   생각을까 실.  쫌단론해이 하은   건데.   굴찍다고   끔라에에서  가서  식쫌 까근이지 다  까?
<sos>들데 대할년 요리 학교가 젊 쓸으니까 이드 일 냐이 다 혼냐 거야. 그전에 혼나던가.,들데   너든트  마리 스스르가  걸  김되니해  이냐냐  일 중이   다  곱부 거야야..  그  전에   길길나바가.
<sos>웠어진 지가 받헬데 그래? 웠어현어. 였직장 웠어지지 어강게 가.,랐어를 빨건  있량데  그그래래.  좀하어.  였에 랐어목때  어뭘까가
<sos>드 쪼 일 냐 막까 이좋 주 목우일하고 다음 주 경우일막가야 일우막가에 한 좋 있었던 거 같은데.,냐  낌 일 중   그니니해   이번 없  칠소라고   워 없  성우일었가야?   이 우일었해  한번  있있무바  거  같같은데?
<sos>그리고 그 약간 요비 같은 거 이런 거 시통면은 그렇게 많이 안 나성 휴데 디.,그고   그   람애   쫌단  같은  거  이런  거  시체면은   그주주게  많이  안  나른 셔데?  과이다.
